customer_id,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14527,United Kingdom,1,69,19283.48,4,4,4,444,Champions
14530,United Kingdom,32,10,3271.49,3,4,4,344,Loyal Customers
14531,United Kingdom,115,1,376.34,2,1,2,212,Lost
14532,United Kingdom,47,7,2926.33,3,4,4,344,Loyal Customers
14533,United Kingdom,43,4,1516.65,3,3,3,333,Loyal Customers
14534,United Kingdom,33,8,1824.06,3,4,4,344,Loyal Customers
14535,United Kingdom,31,6,3166.54,3,4,4,344,Loyal Customers
14537,United Kingdom,259,1,285.84,1,1,1,111,Lost
14538,United Kingdom,166,3,982.5900000000001,1,3,3,133,At Risk
14540,United Kingdom,15,8,2799.08,4,4,4,444,Champions
14541,United Kingdom,52,6,1038.0300000000002,3,4,3,343,Loyal Customers
14543,United Kingdom,16,23,11276.44,4,4,4,444,Champions
14544,United Kingdom,106,1,957.98,2,1,3,213,Lost
14545,United Kingdom,310,1,349.25,1,1,2,112,Lost
14546,United Kingdom,12,6,2619.81,4,4,4,444,Champions
14548,United Kingdom,120,7,1974.6899999999998,2,4,4,244,At Risk
14549,United Kingdom,56,3,627.31,2,3,2,232,At Risk
14550,United Kingdom,24,2,587.69,3,2,2,322,Potential
14551,United Kingdom,47,5,693.81,3,3,2,332,Loyal Customers
14552,United Kingdom,16,2,346.21000000000004,4,2,2,422,Potential
14553,United Kingdom,47,4,982.27,3,3,3,333,Loyal Customers
14555,United Kingdom,17,4,1991.4899999999998,4,3,4,434,Loyal Customers
14556,United Kingdom,232,3,835.3400000000001,1,3,3,133,At Risk
14558,United Kingdom,290,3,655.5,1,3,2,132,At Risk
14559,United Kingdom,26,1,75.6,3,1,1,311,Potential
14560,United Kingdom,15,20,3876.2599999999998,4,4,4,444,Champions
14562,United Kingdom,26,8,1654.63,3,4,3,343,Loyal Customers
14563,United Kingdom,145,2,679.4400000000002,1,2,2,122,Lost
14564,Channel Islands,70,2,2605.62,2,2,4,224,Lost
14565,United Kingdom,109,1,760.0999999999999,2,1,3,213,Lost
14566,Channel Islands,53,3,2660.0,3,3,4,334,Loyal Customers
14568,Channel Islands,71,1,919.7000000000003,2,1,3,213,Lost
14569,United Kingdom,88,3,371.59000000000003,2,3,2,232,At Risk
14570,United Kingdom,79,1,395.69,2,1,2,212,Lost
14571,United Kingdom,61,1,161.65,2,1,1,211,Lost
14572,United Kingdom,53,4,2782.34,3,3,4,334,Loyal Customers
14573,United Kingdom,8,5,967.9999999999999,4,3,3,433,Loyal Customers
14574,United Kingdom,368,1,143.7,1,1,1,111,Lost
14575,United Kingdom,124,1,460.71000000000004,2,1,2,212,Lost
14576,United Kingdom,8,1,35.400000000000006,4,1,1,411,Potential
14577,United Kingdom,30,3,514.54,3,3,2,332,Loyal Customers
14579,United Kingdom,68,1,105.56,2,1,1,211,Lost
14580,United Kingdom,154,1,14.850000000000001,1,1,1,111,Lost
14581,United Kingdom,180,1,295.2,1,1,1,111,Lost
14583,United Kingdom,19,3,728.48,3,3,3,333,Loyal Customers
14584,United Kingdom,57,4,705.6500000000001,2,3,2,232,At Risk
14585,United Kingdom,18,4,986.22,4,3,3,433,Loyal Customers
14588,United Kingdom,214,1,135.39,1,1,1,111,Lost
14589,United Kingdom,7,1,39.75,4,1,1,411,Potential
14590,United Kingdom,60,20,3006.62,2,4,4,244,At Risk
14593,United Kingdom,33,9,3094.02,3,4,4,344,Loyal Customers
14594,United Kingdom,9,1,254.99999999999997,4,1,1,411,Potential
14595,United Kingdom,89,2,423.85,2,2,2,222,Lost
14596,United Kingdom,262,1,229.46999999999997,1,1,1,111,Lost
14597,United Kingdom,15,4,1318.39,4,3,3,433,Loyal Customers
14598,United Kingdom,205,1,162.07,1,1,1,111,Lost
14599,United Kingdom,26,2,474.53999999999996,3,2,2,322,Potential
14600,United Kingdom,29,1,471.84000000000003,3,1,2,312,Potential
14602,United Kingdom,292,1,205.36,1,1,1,111,Lost
14604,United Kingdom,269,1,143.85999999999999,1,1,1,111,Lost
14605,United Kingdom,10,4,937.1600000000001,4,3,3,433,Loyal Customers
14606,United Kingdom,2,102,18704.41,4,4,4,444,Champions
14607,United Kingdom,103,8,7568.13,2,4,4,244,At Risk
14608,United Kingdom,15,7,1567.79,4,4,3,443,Champions
14609,United Kingdom,26,6,884.64,3,4,3,343,Loyal Customers
14610,United Kingdom,31,2,24.35,3,2,1,321,Potential
14611,United Kingdom,79,2,604.33,2,2,2,222,Lost
14612,United Kingdom,51,1,877.6999999999998,3,1,3,313,Potential
14613,United Kingdom,316,1,76.32000000000001,1,1,1,111,Lost
14614,United Kingdom,22,1,295.13,3,1,1,311,Potential
14615,United Kingdom,30,5,951.76,3,3,3,333,Loyal Customers
14616,United Kingdom,21,2,121.7,3,2,1,321,Potential
14617,United Kingdom,38,2,190.47000000000003,3,2,1,321,Potential
14618,United Kingdom,12,4,788.88,4,3,3,433,Loyal Customers
14619,United Kingdom,177,1,896.8,1,1,3,113,Lost
14621,United Kingdom,147,4,1212.2099999999998,1,3,3,133,At Risk
14623,United Kingdom,16,5,1170.33,4,3,3,433,Loyal Customers
14624,United Kingdom,51,4,588.22,3,3,2,332,Loyal Customers
14625,United Kingdom,10,9,3598.25,4,4,4,444,Champions
14626,United Kingdom,31,7,2619.65,3,4,4,344,Loyal Customers
14627,United Kingdom,15,1,462.75000000000006,4,1,2,412,Potential
14628,United Kingdom,78,3,1326.04,2,3,3,233,At Risk
14630,United Kingdom,120,1,338.65,2,1,2,212,Lost
14631,United Kingdom,22,3,1018.71,3,3,3,333,Loyal Customers
14634,United Kingdom,73,4,2124.46,2,3,4,234,At Risk
14635,United Kingdom,89,1,215.22,2,1,1,211,Lost
14637,United Kingdom,313,1,106.67999999999998,1,1,1,111,Lost
14639,United Kingdom,44,3,1994.47,3,3,4,334,Loyal Customers
14640,United Kingdom,45,4,1541.9800000000002,3,3,3,333,Loyal Customers
14643,United Kingdom,253,3,986.08,1,3,3,133,At Risk
14644,United Kingdom,50,5,1416.96,3,3,3,333,Loyal Customers
14645,United Kingdom,270,1,279.80000000000007,1,1,1,111,Lost
14646,Netherlands,10,78,248396.5,4,4,4,444,Champions
14647,United Kingdom,159,1,276.75,1,1,1,111,Lost
14648,United Kingdom,52,15,4546.860000000001,3,4,4,344,Loyal Customers
14649,United Kingdom,18,5,2358.0200000000004,4,4,4,444,Champions
14650,United Kingdom,224,1,62.5,1,1,1,111,Lost
14651,United Kingdom,30,7,1379.52,3,4,3,343,Loyal Customers
14653,United Kingdom,149,5,1666.9900000000002,1,4,3,143,At Risk
14654,United Kingdom,374,1,246.85999999999996,1,1,1,111,Lost
14655,United Kingdom,24,3,1946.28,3,3,4,334,Loyal Customers
14656,United Kingdom,51,3,523.6,3,3,2,332,Loyal Customers
14657,United Kingdom,65,2,612.65,2,2,2,222,Lost
14662,United Kingdom,63,3,645.16,2,3,2,232,At Risk
14663,United Kingdom,66,2,490.6,2,2,2,222,Lost
14665,United Kingdom,63,2,913.95,2,2,3,223,Lost
14667,United Kingdom,1,31,12685.94,4,4,4,444,Champions
14668,United Kingdom,81,1,111.62999999999998,2,1,1,211,Lost
14669,United Kingdom,269,4,1973.94,1,3,4,134,At Risk
14670,United Kingdom,368,1,190.47,1,1,1,111,Lost
14671,United Kingdom,185,2,1127.4499999999998,1,2,3,123,Lost
14672,United Kingdom,151,2,347.59,1,2,2,122,Lost
14673,United Kingdom,3,3,1674.4099999999999,4,3,3,433,Loyal Customers
14674,United Kingdom,145,1,173.66000000000003,1,1,1,111,Lost
14675,United Kingdom,24,1,462.15,3,1,2,312,Potential
14676,United Kingdom,30,6,5808.55,3,4,4,344,Loyal Customers
14677,United Kingdom,228,1,184.90999999999997,1,1,1,111,Lost
14678,United Kingdom,215,1,403.39,1,1,2,112,Lost
14679,United Kingdom,17,3,1289.44,4,3,3,433,Loyal Customers
14680,United Kingdom,7,43,28658.66,4,4,4,444,Champions
14681,United Kingdom,23,3,376.20000000000005,3,3,2,332,Loyal Customers
14682,United Kingdom,64,4,1462.81,2,3,3,233,At Risk
14683,United Kingdom,224,1,146.56,1,1,1,111,Lost
14684,United Kingdom,26,1,232.26999999999998,3,1,1,311,Potential
14685,United Kingdom,212,8,4619.790000000001,1,4,4,144,At Risk
14686,United Kingdom,50,5,885.83,3,4,3,343,Loyal Customers
14687,United Kingdom,36,2,773.68,3,2,3,323,Potential
14688,United Kingdom,9,8,2082.7,4,4,4,444,Champions
14690,United Kingdom,28,2,422.62999999999994,3,2,2,322,Potential
14692,United Kingdom,16,8,1153.54,4,4,3,443,Champions
14693,United Kingdom,61,6,992.46,2,4,3,243,At Risk
14694,United Kingdom,253,1,244.31,1,1,1,111,Lost
14695,United Kingdom,155,3,1620.07,1,3,3,133,At Risk
14696,United Kingdom,9,2,688.9499999999999,4,2,2,422,Potential
14699,United Kingdom,71,3,593.4699999999999,2,3,2,232,At Risk
14700,United Kingdom,51,2,880.96,3,2,3,323,Potential
14701,United Kingdom,78,6,2012.72,2,4,4,244,At Risk
14702,United Kingdom,1,13,3462.08,4,4,4,444,Champions
14704,United Kingdom,60,2,266.65999999999997,2,2,1,221,Lost
14706,United Kingdom,254,1,390.69,1,1,2,112,Lost
14707,United Kingdom,71,2,139.2,2,2,1,221,Lost
14708,United Kingdom,4,3,1085.9099999999999,4,3,3,433,Loyal Customers
14709,United Kingdom,15,12,3965.2900000000004,4,4,4,444,Champions
14710,United Kingdom,15,9,1316.46,4,4,3,443,Champions
14712,United Kingdom,54,1,411.0,2,1,2,212,Lost
14713,United Kingdom,1,11,2752.5099999999998,4,4,4,444,Champions
14714,United Kingdom,43,3,746.05,3,3,3,333,Loyal Customers
14715,United Kingdom,78,4,973.0699999999999,2,3,3,233,At Risk
14716,United Kingdom,80,1,235.76999999999998,2,1,1,211,Lost
14717,United Kingdom,369,1,81.3,1,1,1,111,Lost
14718,United Kingdom,46,1,226.42,3,1,1,311,Potential
14721,United Kingdom,15,1,115.77000000000001,4,1,1,411,Potential
14722,United Kingdom,113,2,325.45,2,2,2,222,Lost
14723,United Kingdom,7,7,934.76,4,4,3,443,Champions
14724,United Kingdom,226,1,345.24999999999994,1,1,2,112,Lost
14725,United Kingdom,30,3,597.16,3,3,2,332,Loyal Customers
14726,United Kingdom,290,1,124.75,1,1,1,111,Lost
14727,United Kingdom,182,2,199.35000000000002,1,2,1,121,Lost
14728,United Kingdom,49,1,190.57999999999998,3,1,1,311,Potential
14729,United Kingdom,9,3,593.8900000000001,4,3,2,432,Loyal Customers
14732,United Kingdom,28,11,2814.58,3,4,4,344,Loyal Customers
14733,United Kingdom,3,4,6599.0599999999995,4,3,4,434,Loyal Customers
14734,United Kingdom,61,4,1056.4199999999998,2,3,3,233,At Risk
14735,United Kingdom,24,24,6174.47,3,4,4,344,Loyal Customers
14736,United Kingdom,121,2,401.0799999999999,2,2,2,222,Lost
14737,United Kingdom,36,1,2389.62,3,1,4,314,Potential
14738,United Kingdom,196,2,507.45000000000005,1,2,2,122,Lost
14739,United Kingdom,3,19,8385.220000000001,4,4,4,444,Champions
14740,United Kingdom,45,8,2712.8500000000004,3,4,4,344,Loyal Customers
14741,United Kingdom,8,2,497.25,4,2,2,422,Potential
14742,United Kingdom,71,1,579.8499999999999,2,1,2,212,Lost
14743,United Kingdom,228,1,50.48,1,1,1,111,Lost
14744,United Kingdom,2,8,2785.1,4,4,4,444,Champions
14745,United Kingdom,137,7,1351.5500000000002,1,4,3,143,At Risk
14746,United Kingdom,42,4,593.5,3,3,2,332,Loyal Customers
14748,United Kingdom,4,7,1736.57,4,4,4,444,Champions
14749,United Kingdom,115,1,310.15000000000003,2,1,2,212,Lost
14750,United Kingdom,372,1,112.03,1,1,1,111,Lost
14751,United Kingdom,320,2,126.45,1,2,1,121,Lost
14753,United Kingdom,96,1,306.36,2,1,1,211,Lost
14754,United Kingdom,61,4,912.4300000000001,2,3,3,233,At Risk
14755,United Kingdom,17,14,4962.27,4,4,4,444,Champions
14756,United Kingdom,18,2,1914.8,4,2,4,424,Potential
14758,United Kingdom,32,3,1380.9099999999999,3,3,3,333,Loyal Customers
14761,United Kingdom,80,1,192.01999999999998,2,1,1,211,Lost
14762,United Kingdom,262,1,117.05000000000001,1,1,1,111,Lost
14766,United Kingdom,2,6,4082.76,4,4,4,444,Champions
14767,United Kingdom,110,1,382.80999999999995,2,1,2,212,Lost
14769,United Kingdom,26,9,5097.129999999999,3,4,4,344,Loyal Customers
14770,United Kingdom,103,6,2761.2200000000003,2,4,4,244,At Risk
14771,United Kingdom,257,2,594.6199999999999,1,2,2,122,Lost
14773,United Kingdom,228,1,140.55,1,1,1,111,Lost
14774,United Kingdom,164,1,241.45,1,1,1,111,Lost
14775,United Kingdom,8,1,406.55999999999995,4,1,2,412,Potential
14776,United Kingdom,23,4,1170.0,3,3,3,333,Loyal Customers
14777,United Kingdom,39,1,307.56,3,1,1,311,Potential
14783,United Kingdom,295,1,307.30000000000007,1,1,1,111,Lost
14784,United Kingdom,25,1,159.94,3,1,1,311,Potential
14786,United Kingdom,186,1,90.96000000000001,1,1,1,111,Lost
14787,United Kingdom,107,1,110.64999999999999,2,1,1,211,Lost
14788,United Kingdom,232,1,476.88,1,1,2,112,Lost
14790,United Kingdom,10,6,1781.56,4,4,4,444,Champions
14791,United Kingdom,242,1,303.63000000000005,1,1,1,111,Lost
14793,United Kingdom,171,1,396.91,1,1,2,112,Lost
14794,United Kingdom,38,3,633.99,3,3,2,332,Loyal Customers
14796,United Kingdom,2,11,2867.1499999999996,4,4,4,444,Champions
14797,United Kingdom,143,1,300.31,1,1,1,111,Lost
14798,United Kingdom,17,5,550.57,4,4,2,442,Champions
14799,United Kingdom,373,1,180.45,1,1,1,111,Lost
14800,United Kingdom,5,6,3434.58,4,4,4,444,Champions
14802,United Kingdom,74,2,1502.98,2,2,3,223,Lost
14805,United Kingdom,40,3,549.99,3,3,2,332,Loyal Customers
14806,United Kingdom,75,1,110.03999999999999,2,1,1,211,Lost
14807,United Kingdom,26,2,519.29,3,2,2,322,Potential
14809,United Kingdom,257,2,686.76,1,2,2,122,Lost
14810,United Kingdom,5,3,449.14000000000004,4,3,2,432,Loyal Customers
14811,United Kingdom,23,1,170.50000000000003,3,1,1,311,Potential
14812,United Kingdom,234,1,185.8,1,1,1,111,Lost
14813,United Kingdom,5,4,935.4399999999999,4,3,3,433,Loyal Customers
14814,United Kingdom,217,1,160.45999999999998,1,1,1,111,Lost
14817,United Kingdom,31,5,2849.5200000000004,3,4,4,344,Loyal Customers
14818,United Kingdom,94,3,512.6099999999999,2,3,2,232,At Risk
14819,United Kingdom,130,2,198.08999999999997,2,2,1,221,Lost
14820,United Kingdom,16,5,767.47,4,4,3,443,Champions
14821,United Kingdom,2,7,1237.6499999999999,4,4,3,443,Champions
14822,United Kingdom,121,1,157.70000000000002,2,1,1,211,Lost
14824,United Kingdom,15,6,2895.2000000000003,4,4,4,444,Champions
14825,United Kingdom,4,13,2698.17,4,4,4,444,Champions
14826,United Kingdom,217,2,385.20000000000005,1,2,2,122,Lost
14828,United Kingdom,24,10,7699.7,3,4,4,344,Loyal Customers
14829,United Kingdom,8,4,995.29,4,3,3,433,Loyal Customers
14831,United Kingdom,316,3,1676.5700000000002,1,3,3,133,At Risk
14832,United Kingdom,266,1,322.69,1,1,2,112,Lost
14833,United Kingdom,134,1,94.8,2,1,1,211,Lost
14834,United Kingdom,43,1,485.86,3,1,2,312,Potential
14835,United Kingdom,164,2,297.0,1,2,1,121,Lost
14837,United Kingdom,78,5,1810.8200000000002,2,4,4,244,At Risk
14838,United Kingdom,59,2,773.6700000000001,2,2,3,223,Lost
14839,United Kingdom,54,3,915.28,2,3,3,233,At Risk
14840,United Kingdom,175,1,299.85999999999996,1,1,1,111,Lost
14841,United Kingdom,10,8,3867.2400000000002,4,4,4,444,Champions
14843,United Kingdom,72,1,211.8,2,1,1,211,Lost
14844,United Kingdom,66,6,3512.62,2,4,4,244,At Risk
14845,United Kingdom,235,1,150.0,1,1,1,111,Lost
14846,United Kingdom,63,1,437.4,2,1,2,212,Lost
14847,United Kingdom,43,2,1039.5500000000002,3,2,3,323,Potential
14848,United Kingdom,40,1,310.56,3,1,2,312,Potential
14849,United Kingdom,9,20,7832.91,4,4,4,444,Champions
14850,United Kingdom,53,6,1468.26,3,4,3,343,Loyal Customers
14851,United Kingdom,266,1,318.06,1,1,2,112,Lost
14852,United Kingdom,60,12,3310.49,2,4,4,244,At Risk
14853,United Kingdom,59,3,901.0699999999999,2,3,3,233,At Risk
14854,United Kingdom,26,4,1563.0299999999997,3,3,3,333,Loyal Customers
14855,United Kingdom,110,5,5874.650000000001,2,4,4,244,At Risk
14857,United Kingdom,78,5,2478.731,2,4,4,244,At Risk
14858,United Kingdom,141,1,180.75,1,1,1,111,Lost
14859,United Kingdom,190,1,351.9,1,1,2,112,Lost
14861,United Kingdom,16,9,1254.94,4,4,3,443,Champions
14865,United Kingdom,8,3,77.52000000000001,4,3,1,431,Loyal Customers
14866,United Kingdom,2,8,6460.32,4,4,4,444,Champions
14867,United Kingdom,31,13,2241.7799999999997,3,4,4,344,Loyal Customers
14868,United Kingdom,16,4,1230.42,4,3,3,433,Loyal Customers
14869,United Kingdom,24,4,2078.54,3,3,4,334,Loyal Customers
14870,United Kingdom,49,5,1511.7,3,4,3,343,Loyal Customers
14871,United Kingdom,129,5,736.59,2,4,3,243,At Risk
14872,United Kingdom,119,3,816.5999999999999,2,3,3,233,At Risk
14873,United Kingdom,269,1,334.45000000000005,1,1,2,112,Lost
14874,United Kingdom,171,1,116.18,1,1,1,111,Lost
14875,United Kingdom,77,1,1397.08,2,1,3,213,Lost
14876,United Kingdom,157,2,256.70000000000005,1,2,1,121,Lost
14877,United Kingdom,54,2,437.0,2,2,2,222,Lost
14878,United Kingdom,12,16,2619.7000000000003,4,4,4,444,Champions
14879,United Kingdom,320,1,185.06,1,1,1,111,Lost
14882,United Kingdom,26,12,3038.45,3,4,4,344,Loyal Customers
14884,United Kingdom,305,1,120.60000000000001,1,1,1,111,Lost
14885,United Kingdom,63,2,832.8,2,2,3,223,Lost
14890,United Kingdom,254,2,691.6000000000001,1,2,2,122,Lost
14891,United Kingdom,52,2,552.3499999999999,3,2,2,322,Potential
14892,United Kingdom,326,1,202.35000000000002,1,1,1,111,Lost
14893,United Kingdom,253,1,571.76,1,1,2,112,Lost
14894,United Kingdom,79,2,837.0600000000001,2,2,3,223,Lost
14895,United Kingdom,19,18,13980.83,3,4,4,344,Loyal Customers
14896,United Kingdom,1,7,1623.65,4,4,3,443,Champions
14897,United Kingdom,45,4,1774.1599999999999,3,3,4,334,Loyal Customers
14898,United Kingdom,7,9,2204.29,4,4,4,444,Champions
14899,United Kingdom,31,1,1384.88,3,1,3,313,Potential
14900,United Kingdom,158,1,13.919999999999998,1,1,1,111,Lost
14901,United Kingdom,2,5,868.36,4,4,3,443,Champions
14902,United Kingdom,31,2,702.96,3,2,2,322,Potential
14904,United Kingdom,44,2,615.1999999999999,3,2,2,322,Potential
14905,United Kingdom,10,6,1355.24,4,4,3,443,Champions
14906,United Kingdom,81,1,68.44,2,1,1,211,Lost
14907,United Kingdom,3,10,2664.69,4,4,4,444,Champions
14908,United Kingdom,99,1,104.10000000000001,2,1,1,211,Lost
14909,United Kingdom,73,3,1404.68,2,3,3,233,At Risk
14911,EIRE,1,203,152147.57,4,4,4,444,Champions
14912,Italy,37,4,1021.4,3,3,3,333,Loyal Customers
14913,United Kingdom,24,4,2845.7000000000007,3,3,4,334,Loyal Customers
14915,United Kingdom,11,9,1503.77,4,4,3,443,Champions
14916,United Kingdom,67,4,1773.9700000000003,2,3,4,234,At Risk
14917,United Kingdom,232,2,1123.75,1,2,3,123,Lost
14918,United Kingdom,40,7,4345.66,3,4,4,344,Loyal Customers
14919,United Kingdom,175,1,359.34999999999997,1,1,2,112,Lost
14920,United Kingdom,201,1,629.4000000000001,1,1,2,112,Lost
14922,United Kingdom,29,2,843.74,3,2,3,323,Potential
14924,United Kingdom,246,2,620.9599999999999,1,2,2,122,Lost
14926,United Kingdom,17,2,359.4,4,2,2,422,Potential
14927,United Kingdom,32,1,308.2,3,1,2,312,Potential
14928,United Kingdom,263,1,223.91000000000003,1,1,1,111,Lost
14929,United Kingdom,57,1,612.8100000000002,2,1,2,212,Lost
14930,Channel Islands,106,3,2873.77,2,3,4,234,At Risk
14932,Channel Islands,1,2,666.13,4,2,2,422,Potential
14933,Channel Islands,79,4,1770.0,2,3,4,234,At Risk
14934,Channel Islands,14,3,1612.56,4,3,3,433,Loyal Customers
14935,Channel Islands,255,1,1065.12,1,1,3,113,Lost
14936,Channel Islands,26,4,4273.790000000001,3,3,4,334,Loyal Customers
14938,Channel Islands,198,2,2322.43,1,2,4,124,Lost
14940,United Kingdom,53,2,531.49,3,2,2,322,Potential
14941,United Kingdom,214,1,182.09999999999997,1,1,1,111,Lost
14942,United Kingdom,37,4,746.56,3,3,3,333,Loyal Customers
14943,United Kingdom,299,1,107.62,1,1,1,111,Lost
14944,United Kingdom,25,7,3884.42,3,4,4,344,Loyal Customers
14945,United Kingdom,49,1,179.39999999999998,3,1,1,311,Potential
14947,United Kingdom,24,4,758.97,3,3,3,333,Loyal Customers
14949,United Kingdom,105,4,515.0,2,3,2,232,At Risk
14952,United Kingdom,32,21,9529.86,3,4,4,344,Loyal Customers
14953,United Kingdom,54,3,723.9499999999999,2,3,3,233,At Risk
14954,United Kingdom,339,1,167.26999999999998,1,1,1,111,Lost
14955,United Kingdom,368,1,163.76999999999998,1,1,1,111,Lost
14956,United Kingdom,57,1,1325.0,2,1,3,213,Lost
14957,United Kingdom,280,1,274.79999999999995,1,1,1,111,Lost
14958,United Kingdom,231,3,458.26000000000005,1,3,2,132,At Risk
14961,United Kingdom,15,13,9365.47,4,4,4,444,Champions
14962,United Kingdom,175,3,240.21000000000004,1,3,1,131,At Risk
14963,United Kingdom,15,7,1676.6799999999998,4,4,3,443,Champions
14966,United Kingdom,23,5,924.52,3,4,3,343,Loyal Customers
14967,United Kingdom,77,5,1518.81,2,4,3,243,At Risk
14968,United Kingdom,94,1,357.4,2,1,2,212,Lost
14969,United Kingdom,339,1,906.23,1,1,3,113,Lost
14970,United Kingdom,45,8,3327.29,3,4,4,344,Loyal Customers
14972,United Kingdom,17,1,30.300000000000004,4,1,1,411,Potential
14975,United Kingdom,57,1,192.45,2,1,1,211,Lost
14977,United Kingdom,361,1,31.929999999999996,1,1,1,111,Lost
14978,United Kingdom,66,5,1210.7199999999998,2,4,3,243,At Risk
14979,United Kingdom,371,1,439.4599999999999,1,1,2,112,Lost
14980,United Kingdom,373,1,150.68,1,1,1,111,Lost
14981,United Kingdom,59,1,270.8,2,1,1,211,Lost
14982,United Kingdom,208,1,237.78,1,1,1,111,Lost
14983,United Kingdom,325,1,183.20000000000005,1,1,1,111,Lost
14984,United Kingdom,24,4,1058.1399999999999,3,3,3,333,Loyal Customers
14986,United Kingdom,12,2,566.9,4,2,2,422,Potential
14987,United Kingdom,1,7,1387.4499999999998,4,4,3,443,Champions
14988,United Kingdom,16,6,1732.06,4,4,4,444,Champions
14989,United Kingdom,297,1,342.40000000000003,1,1,2,112,Lost
14990,United Kingdom,248,2,305.41999999999996,1,2,1,121,Lost
14991,United Kingdom,66,1,314.66999999999996,2,1,2,212,Lost
14992,United Kingdom,78,1,210.5,2,1,1,211,Lost
14993,United Kingdom,199,1,36.129999999999995,1,1,1,111,Lost
14994,United Kingdom,18,5,960.6299999999999,4,4,3,443,Champions
14996,United Kingdom,117,2,442.28999999999996,2,2,2,222,Lost
14997,United Kingdom,291,1,230.39999999999998,1,1,1,111,Lost
14998,United Kingdom,64,2,340.86,2,2,2,222,Lost
14999,United Kingdom,228,1,129.48,1,1,1,111,Lost
15001,United Kingdom,30,2,230.85999999999999,3,2,1,321,Potential
15002,United Kingdom,3,6,3175.5199999999995,4,4,4,444,Champions
15003,United Kingdom,109,6,1060.7,2,4,3,243,At Risk
